"Ano","Numero de Contribuições","Tipo de Contribuinte/Fonte","Quantidade de Contribuintes","Tipo de Contribuinte Resumo"
"2010","8","Empregado e Outro Contr-Gps","3006","Ambos"
"2010","9","Empregado e Outro Contr-Gps","2798","Ambos"
"2010","10","Empregado e Outro Contr-Gps","2909","Ambos"
"2010","11","Empregado e Outro Contr-Gps","3652","Ambos"
"2010","12","Empregado e Outro Contr-Gps","9781","Ambos"
"2010","1","Outro Contr-Gfip","37131","Outros Contribuintes"
"2010","2","Outro Contr-Gfip","15395","Outros Contribuintes"
"2010","3","Outro Contr-Gfip","9992","Outros Contribuintes"
"2010","4","Outro Contr-Gfip","7466","Outros Contribuintes"
"2010","5","Outro Contr-Gfip","6571","Outros Contribuintes"
"2010","6","Outro Contr-Gfip","6009","Outros Contribuintes"
"2010","7","Outro Contr-Gfip","5489","Outros Contribuintes"
"2010","8","Outro Contr-Gfip","5663","Outros Contribuintes"
"2010","9","Outro Contr-Gfip","5957","Outros Contribuintes"
"2010","10","Outro Contr-Gfip","6601","Outros Contribuintes"
"2010","11","Outro Contr-Gfip","10363","Outros Contribuintes"
"2010","12","Outro Contr-Gfip","53928","Outros Contribuintes"
"2010","1","Empregado e Outro Contr-Gfip","309","Ambos"
"2010","2","Empregado e Outro Contr-Gfip","3435","Ambos"
"2010","3","Empregado e Outro Contr-Gfip","5236","Ambos"
"2010","4","Empregado e Outro Contr-Gfip","6230","Ambos"
"2010","5","Empregado e Outro Contr-Gfip","6876","Ambos"
"2010","6","Empregado e Outro Contr-Gfip","7872","Ambos"
"2010","7","Empregado e Outro Contr-Gfip","8324","Ambos"
"2010","8","Empregado e Outro Contr-Gfip","9034","Ambos"
"2010","9","Empregado e Outro Contr-Gfip","9209","Ambos"
"2010","10","Empregado e Outro Contr-Gfip","10268","Ambos"
"2010","11","Empregado e Outro Contr-Gfip","13099","Ambos"
"2010","12","Empregado e Outro Contr-Gfip","72263","Ambos"
"2010","1","Outro Contr-Gps-Gfip","46","Outros Contribuintes"
"2010","2","Outro Contr-Gps-Gfip","279","Outros Contribuintes"
"2010","3","Outro Contr-Gps-Gfip","268","Outros Contribuintes"
"2010","4","Outro Contr-Gps-Gfip","274","Outros Contribuintes"
"2010","5","Outro Contr-Gps-Gfip","264","Outros Contribuintes"
"2010","6","Outro Contr-Gps-Gfip","298","Outros Contribuintes"
"2010","7","Outro Contr-Gps-Gfip","295","Outros Contribuintes"
"2010","8","Outro Contr-Gps-Gfip","332","Outros Contribuintes"
"2010","9","Outro Contr-Gps-Gfip","323","Outros Contribuintes"
"2010","10","Outro Contr-Gps-Gfip","346","Outros Contribuintes"
"2010","11","Outro Contr-Gps-Gfip","568","Outros Contribuintes"
"2010","12","Outro Contr-Gps-Gfip","2222","Outros Contribuintes"
"2010","1","Empregado e Outro Contr-Gps-Gfip","1","Ambos"
"2010","2","Empregado e Outro Contr-Gps-Gfip","4","Ambos"
"2010","3","Empregado e Outro Contr-Gps-Gfip","29","Ambos"
"2010","4","Empregado e Outro Contr-Gps-Gfip","58","Ambos"
"2010","5","Empregado e Outro Contr-Gps-Gfip","76","Ambos"
"2010","6","Empregado e Outro Contr-Gps-Gfip","138","Ambos"
"2010","7","Empregado e Outro Contr-Gps-Gfip","142","Ambos"
"2010","8","Empregado e Outro Contr-Gps-Gfip","142","Ambos"
"2010","9","Empregado e Outro Contr-Gps-Gfip","161","Ambos"
"2010","10","Empregado e Outro Contr-Gps-Gfip","179","Ambos"
"2010","11","Empregado e Outro Contr-Gps-Gfip","243","Ambos"
"2010","12","Empregado e Outro Contr-Gps-Gfip","925","Ambos"
"2010","1","Empregado","259458","Trabalhadores Empregados"
"2010","2","Empregado","306027","Trabalhadores Empregados"
"2010","3","Empregado","303686","Trabalhadores Empregados"
"2010","4","Empregado","288826","Trabalhadores Empregados"
"2010","5","Empregado","286985","Trabalhadores Empregados"
"2010","6","Empregado","299895","Trabalhadores Empregados"
"2010","7","Empregado","311879","Trabalhadores Empregados"
"2010","8","Empregado","301333","Trabalhadores Empregados"
"2010","9","Empregado","285937","Trabalhadores Empregados"
"2010","10","Empregado","301738","Trabalhadores Empregados"
"2010","11","Empregado","358089","Trabalhadores Empregados"
"2010","12","Empregado","2210070","Trabalhadores Empregados"
"2010","1","Outro Contr-Gps","10743","Outros Contribuintes"
"2010","2","Outro Contr-Gps","8221","Outros Contribuintes"
"2010","3","Outro Contr-Gps","8212","Outros Contribuintes"
"2010","4","Outro Contr-Gps","7073","Outros Contribuintes"
"2010","5","Outro Contr-Gps","6344","Outros Contribuintes"
"2010","6","Outro Contr-Gps","5924","Outros Contribuintes"
"2010","7","Outro Contr-Gps","5182","Outros Contribuintes"
"2010","8","Outro Contr-Gps","4929","Outros Contribuintes"
"2010","9","Outro Contr-Gps","4697","Outros Contribuintes"
"2010","10","Outro Contr-Gps","5007","Outros Contribuintes"
"2010","11","Outro Contr-Gps","7008","Outros Contribuintes"
"2010","12","Outro Contr-Gps","25676","Outros Contribuintes"
"2010","1","Empregado e Outro Contr-Gps","36","Ambos"
"2010","2","Empregado e Outro Contr-Gps","732","Ambos"
"2010","3","Empregado e Outro Contr-Gps","1394","Ambos"
"2010","4","Empregado e Outro Contr-Gps","1773","Ambos"
"2010","5","Empregado e Outro Contr-Gps","2166","Ambos"
"2010","6","Empregado e Outro Contr-Gps","2330","Ambos"
"2010","7","Empregado e Outro Contr-Gps","2511","Ambos"
"2010","8","Empregado e Outro Contr-Gps","2365","Ambos"
"2010","9","Empregado e Outro Contr-Gps","2239","Ambos"
"2010","10","Empregado e Outro Contr-Gps","2218","Ambos"
"2010","11","Empregado e Outro Contr-Gps","2571","Ambos"
"2010","12","Empregado e Outro Contr-Gps","5870","Ambos"
"2010","1","Outro Contr-Gfip","30482","Outros Contribuintes"
"2010","2","Outro Contr-Gfip","12021","Outros Contribuintes"
"2010","3","Outro Contr-Gfip","7300","Outros Contribuintes"
"2010","4","Outro Contr-Gfip","5133","Outros Contribuintes"
"2010","5","Outro Contr-Gfip","4261","Outros Contribuintes"
"2010","6","Outro Contr-Gfip","3591","Outros Contribuintes"
"2010","7","Outro Contr-Gfip","3352","Outros Contribuintes"
"2010","8","Outro Contr-Gfip","3368","Outros Contribuintes"
"2010","9","Outro Contr-Gfip","3423","Outros Contribuintes"
"2010","10","Outro Contr-Gfip","3681","Outros Contribuintes"
"2010","11","Outro Contr-Gfip","5286","Outros Contribuintes"
"2010","12","Outro Contr-Gfip","24228","Outros Contribuintes"
"2010","1","Empregado e Outro Contr-Gfip","239","Ambos"
"2010","2","Empregado e Outro Contr-Gfip","2771","Ambos"
"2010","3","Empregado e Outro Contr-Gfip","4200","Ambos"
"2010","4","Empregado e Outro Contr-Gfip","4947","Ambos"
"2010","5","Empregado e Outro Contr-Gfip","5539","Ambos"
"2010","6","Empregado e Outro Contr-Gfip","5618","Ambos"
"2010","7","Empregado e Outro Contr-Gfip","6046","Ambos"
"2010","8","Empregado e Outro Contr-Gfip","6390","Ambos"
"2010","9","Empregado e Outro Contr-Gfip","6483","Ambos"
"2010","10","Empregado e Outro Contr-Gfip","6855","Ambos"
"2010","11","Empregado e Outro Contr-Gfip","8159","Ambos"
"2010","12","Empregado e Outro Contr-Gfip","38108","Ambos"
"2010","1","Outro Contr-Gps-Gfip","46","Outros Contribuintes"
"2010","2","Outro Contr-Gps-Gfip","150","Outros Contribuintes"
"2010","3","Outro Contr-Gps-Gfip","167","Outros Contribuintes"
"2010","4","Outro Contr-Gps-Gfip","160","Outros Contribuintes"
"2010","5","Outro Contr-Gps-Gfip","181","Outros Contribuintes"
"2010","6","Outro Contr-Gps-Gfip","163","Outros Contribuintes"
"2010","7","Outro Contr-Gps-Gfip","144","Outros Contribuintes"
"2010","8","Outro Contr-Gps-Gfip","187","Outros Contribuintes"
"2010","9","Outro Contr-Gps-Gfip","154","Outros Contribuintes"
"2010","10","Outro Contr-Gps-Gfip","187","Outros Contribuintes"
"2010","11","Outro Contr-Gps-Gfip","224","Outros Contribuintes"
"2010","12","Outro Contr-Gps-Gfip","871","Outros Contribuintes"
"2010","1","Empregado e Outro Contr-Gps-Gfip","1","Ambos"
"2010","2","Empregado e Outro Contr-Gps-Gfip","2","Ambos"
"2010","3","Empregado e Outro Contr-Gps-Gfip","19","Ambos"
"2010","4","Empregado e Outro Contr-Gps-Gfip","40","Ambos"
"2010","5","Empregado e Outro Contr-Gps-Gfip","49","Ambos"
"2010","6","Empregado e Outro Contr-Gps-Gfip","84","Ambos"
"2010","7","Empregado e Outro Contr-Gps-Gfip","71","Ambos"
"2010","8","Empregado e Outro Contr-Gps-Gfip","91","Ambos"
"2010","9","Empregado e Outro Contr-Gps-Gfip","93","Ambos"
"2010","10","Empregado e Outro Contr-Gps-Gfip","112","Ambos"
"2010","11","Empregado e Outro Contr-Gps-Gfip","119","Ambos"
"2010","12","Empregado e Outro Contr-Gps-Gfip","463","Ambos"
"2010","1","Empregado","366543","Trabalhadores Empregados"
"2010","2","Empregado","424564","Trabalhadores Empregados"
"2010","3","Empregado","400805","Trabalhadores Empregados"
"2010","4","Empregado","373436","Trabalhadores Empregados"
"2010","5","Empregado","355149","Trabalhadores Empregados"
"2010","6","Empregado","350892","Trabalhadores Empregados"
"2010","7","Empregado","349544","Trabalhadores Empregados"
"2010","8","Empregado","331422","Trabalhadores Empregados"
"2010","9","Empregado","310495","Trabalhadores Empregados"
"2010","10","Empregado","314584","Trabalhadores Empregados"
"2010","11","Empregado","341433","Trabalhadores Empregados"
"2010","12","Empregado","1770446","Trabalhadores Empregados"
"2010","1","Outro Contr-Gps","51898","Outros Contribuintes"
"2010","2","Outro Contr-Gps","42678","Outros Contribuintes"
"2010","3","Outro Contr-Gps","40496","Outros Contribuintes"
"2010","4","Outro Contr-Gps","37801","Outros Contribuintes"
"2010","5","Outro Contr-Gps","35089","Outros Contribuintes"
"2010","6","Outro Contr-Gps","32481","Outros Contribuintes"
"2010","7","Outro Contr-Gps","28967","Outros Contribuintes"
"2010","8","Outro Contr-Gps","28916","Outros Contribuintes"
"2010","9","Outro Contr-Gps","28393","Outros Contribuintes"
"2010","10","Outro Contr-Gps","31467","Outros Contribuintes"
"2010","11","Outro Contr-Gps","49770","Outros Contribuintes"
"2010","12","Outro Contr-Gps","217446","Outros Contribuintes"
"2010","1","Empregado e Outro Contr-Gps","41","Ambos"
"2010","2","Empregado e Outro Contr-Gps","859","Ambos"
"2010","3","Empregado e Outro Contr-Gps","1284","Ambos"
"2010","4","Empregado e Outro Contr-Gps","1644","Ambos"
"2010","5","Empregado e Outro Contr-Gps","1967","Ambos"
"2010","6","Empregado e Outro Contr-Gps","2084","Ambos"
"2010","7","Empregado e Outro Contr-Gps","2307","Ambos"
"2010","8","Empregado e Outro Contr-Gps","2190","Ambos"
"2010","9","Empregado e Outro Contr-Gps","2115","Ambos"
"2010","10","Empregado e Outro Contr-Gps","2418","Ambos"
"2010","11","Empregado e Outro Contr-Gps","3132","Ambos"
"2010","12","Empregado e Outro Contr-Gps","12032","Ambos"
"2010","1","Outro Contr-Gfip","171063","Outros Contribuintes"
"2010","2","Outro Contr-Gfip","68231","Outros Contribuintes"
"2010","3","Outro Contr-Gfip","42543","Outros Contribuintes"
"2010","4","Outro Contr-Gfip","31271","Outros Contribuintes"
"2010","5","Outro Contr-Gfip","26658","Outros Contribuintes"
"2010","6","Outro Contr-Gfip","23658","Outros Contribuintes"
"2010","7","Outro Contr-Gfip","21757","Outros Contribuintes"
"2010","8","Outro Contr-Gfip","22192","Outros Contribuintes"
"2010","9","Outro Contr-Gfip","23057","Outros Contribuintes"
"2010","10","Outro Contr-Gfip","25100","Outros Contribuintes"
"2010","11","Outro Contr-Gfip","39672","Outros Contribuintes"
"2010","12","Outro Contr-Gfip","203158","Outros Contribuintes"
"2010","1","Empregado e Outro Contr-Gfip","377","Ambos"
"2010","2","Empregado e Outro Contr-Gfip","3698","Ambos"
"2010","3","Empregado e Outro Contr-Gfip","4681","Ambos"
"2010","4","Empregado e Outro Contr-Gfip","5135","Ambos"
"2010","5","Empregado e Outro Contr-Gfip","5624","Ambos"
"2010","6","Empregado e Outro Contr-Gfip","6007","Ambos"
"2010","7","Empregado e Outro Contr-Gfip","6376","Ambos"
"2010","8","Empregado e Outro Contr-Gfip","7186","Ambos"
"2010","9","Empregado e Outro Contr-Gfip","8267","Ambos"
"2010","10","Empregado e Outro Contr-Gfip","9991","Ambos"
"2010","11","Empregado e Outro Contr-Gfip","14899","Ambos"
"2010","12","Empregado e Outro Contr-Gfip","109849","Ambos"
"2010","1","Outro Contr-Gps-Gfip","317","Outros Contribuintes"
"2010","2","Outro Contr-Gps-Gfip","907","Outros Contribuintes"
"2010","3","Outro Contr-Gps-Gfip","880","Outros Contribuintes"
"2010","4","Outro Contr-Gps-Gfip","959","Outros Contribuintes"
"2010","5","Outro Contr-Gps-Gfip","919","Outros Contribuintes"
"2010","6","Outro Contr-Gps-Gfip","967","Outros Contribuintes"
"2010","7","Outro Contr-Gps-Gfip","988","Outros Contribuintes"
"2010","8","Outro Contr-Gps-Gfip","1027","Outros Contribuintes"
"2010","9","Outro Contr-Gps-Gfip","1131","Outros Contribuintes"
"2010","10","Outro Contr-Gps-Gfip","1393","Outros Contribuintes"
"2010","11","Outro Contr-Gps-Gfip","2122","Outros Contribuintes"
"2010","12","Outro Contr-Gps-Gfip","12760","Outros Contribuintes"
"2010","2","Empregado e Outro Contr-Gps-Gfip","5","Ambos"
"2010","3","Empregado e Outro Contr-Gps-Gfip","40","Ambos"
"2010","4","Empregado e Outro Contr-Gps-Gfip","46","Ambos"
"2010","5","Empregado e Outro Contr-Gps-Gfip","63","Ambos"
"2010","6","Empregado e Outro Contr-Gps-Gfip","100","Ambos"
"2010","7","Empregado e Outro Contr-Gps-Gfip","119","Ambos"
"2010","8","Empregado e Outro Contr-Gps-Gfip","149","Ambos"
"2010","9","Empregado e Outro Contr-Gps-Gfip","161","Ambos"
"2010","10","Empregado e Outro Contr-Gps-Gfip","208","Ambos"
"2010","11","Empregado e Outro Contr-Gps-Gfip","300","Ambos"
"2010","12","Empregado e Outro Contr-Gps-Gfip","2325","Ambos"
"2010","1","Empregado","236865","Trabalhadores Empregados"
"2010","2","Empregado","227653","Trabalhadores Empregados"
"2010","3","Empregado","213461","Trabalhadores Empregados"
"2010","4","Empregado","198896","Trabalhadores Empregados"
"2010","5","Empregado","196861","Trabalhadores Empregados"
"2010","6","Empregado","197638","Trabalhadores Empregados"
"2010","7","Empregado","206554","Trabalhadores Empregados"
"2010","8","Empregado","204755","Trabalhadores Empregados"
"2010","9","Empregado","200201","Trabalhadores Empregados"
"2010","10","Empregado","238905","Trabalhadores Empregados"
"2010","11","Empregado","303030","Trabalhadores Empregados"
"2010","12","Empregado","2029163","Trabalhadores Empregados"
"2011","1","Empregado","1972787","Trabalhadores Empregados"
"2011","2","Empregado","2257140","Trabalhadores Empregados"
"2011","3","Empregado","2228249","Trabalhadores Empregados"
"2011","4","Empregado","2187178","Trabalhadores Empregados"
"2011","5","Empregado","2264779","Trabalhadores Empregados"
"2011","6","Empregado","2384343","Trabalhadores Empregados"
"2011","7","Empregado","2496115","Trabalhadores Empregados"
"2011","8","Empregado","2485979","Trabalhadores Empregados"
"2011","9","Empregado","2367945","Trabalhadores Empregados"
"2011","10","Empregado","2473274","Trabalhadores Empregados"
"2011","11","Empregado","3240733","Trabalhadores Empregados"
"2011","12","Empregado","23149653","Trabalhadores Empregados"
"2011","1","Outro Contr-Gps","513865","Outros Contribuintes"
"2011","2","Outro Contr-Gps","370926","Outros Contribuintes"
"2011","3","Outro Contr-Gps","354552","Outros Contribuintes"
"2011","4","Outro Contr-Gps","342751","Outros Contribuintes"
"2011","5","Outro Contr-Gps","315074","Outros Contribuintes"
"2011","6","Outro Contr-Gps","309173","Outros Contribuintes"
"2011","7","Outro Contr-Gps","294818","Outros Contribuintes"
"2011","8","Outro Contr-Gps","272886","Outros Contribuintes"
"2011","9","Outro Contr-Gps","275806","Outros Contribuintes"
"2011","10","Outro Contr-Gps","334200","Outros Contribuintes"
"2011","11","Outro Contr-Gps","659364","Outros Contribuintes"
"2011","12","Outro Contr-Gps","3135384","Outros Contribuintes"
"2011","1","Outro Contr-Gfip","693884","Outros Contribuintes"
"2011","2","Outro Contr-Gfip","291025","Outros Contribuintes"
"2011","3","Outro Contr-Gfip","198431","Outros Contribuintes"
"2011","4","Outro Contr-Gfip","157555","Outros Contribuintes"
"2011","5","Outro Contr-Gfip","140547","Outros Contribuintes"
"2011","6","Outro Contr-Gfip","133912","Outros Contribuintes"
"2011","7","Outro Contr-Gfip","131222","Outros Contribuintes"
"2011","8","Outro Contr-Gfip","135842","Outros Contribuintes"
"2011","9","Outro Contr-Gfip","148451","Outros Contribuintes"
"2011","10","Outro Contr-Gfip","180173","Outros Contribuintes"
"2011","11","Outro Contr-Gfip","322099","Outros Contribuintes"
"2011","12","Outro Contr-Gfip","2433507","Outros Contribuintes"
"2011","1","Outro Contr-Gps-Gfip","936","Outros Contribuintes"
"2011","2","Outro Contr-Gps-Gfip","5834","Outros Contribuintes"
"2011","3","Outro Contr-Gps-Gfip","6491","Outros Contribuintes"
"2011","4","Outro Contr-Gps-Gfip","7212","Outros Contribuintes"
"2011","5","Outro Contr-Gps-Gfip","7979","Outros Contribuintes"
"2011","6","Outro Contr-Gps-Gfip","8707","Outros Contribuintes"
"2011","7","Outro Contr-Gps-Gfip","9380","Outros Contribuintes"
"2011","8","Outro Contr-Gps-Gfip","10403","Outros Contribuintes"
"2011","9","Outro Contr-Gps-Gfip","11462","Outros Contribuintes"
"2011","10","Outro Contr-Gps-Gfip","14657","Outros Contribuintes"
"2011","11","Outro Contr-Gps-Gfip","26455","Outros Contribuintes"
"2011","12","Outro Contr-Gps-Gfip","173310","Outros Contribuintes"
"2011","1","Empregado e Outro Contr-Gps","625","Ambos"
"2011","2","Empregado e Outro Contr-Gps","10974","Ambos"
"2011","3","Empregado e Outro Contr-Gps","19480","Ambos"
"2011","4","Empregado e Outro Contr-Gps","26746","Ambos"
"2011","5","Empregado e Outro Contr-Gps","33032","Ambos"
"2011","6","Empregado e Outro Contr-Gps","38589","Ambos"
"2011","7","Empregado e Outro Contr-Gps","43022","Ambos"
"2011","8","Empregado e Outro Contr-Gps","42462","Ambos"
"2011","9","Empregado e Outro Contr-Gps","41647","Ambos"
"2011","10","Empregado e Outro Contr-Gps","45290","Ambos"
"2011","11","Empregado e Outro Contr-Gps","64732","Ambos"
"2011","12","Empregado e Outro Contr-Gps","206773","Ambos"
"2011","1","Empregado e Outro Contr-Gfip","2380","Ambos"
"2011","2","Empregado e Outro Contr-Gfip","27519","Ambos"
"2011","3","Empregado e Outro Contr-Gfip","39614","Ambos"
"2011","4","Empregado e Outro Contr-Gfip","48055","Ambos"
"2011","5","Empregado e Outro Contr-Gfip","54829","Ambos"
"2011","6","Empregado e Outro Contr-Gfip","61650","Ambos"
"2011","7","Empregado e Outro Contr-Gfip","67314","Ambos"
"2011","8","Empregado e Outro Contr-Gfip","73177","Ambos"
"2011","9","Empregado e Outro Contr-Gfip","79936","Ambos"
"2011","10","Empregado e Outro Contr-Gfip","90769","Ambos"
"2011","11","Empregado e Outro Contr-Gfip","129602","Ambos"
"2011","12","Empregado e Outro Contr-Gfip","889887","Ambos"
"2011","1","Empregado e Outro Contr-Gps-Gfip","7","Ambos"
"2011","2","Empregado e Outro Contr-Gps-Gfip","71","Ambos"
"2011","3","Empregado e Outro Contr-Gps-Gfip","330","Ambos"
"2011","4","Empregado e Outro Contr-Gps-Gfip","678","Ambos"
"2011","5","Empregado e Outro Contr-Gps-Gfip","1041","Ambos"
"2011","6","Empregado e Outro Contr-Gps-Gfip","1311","Ambos"
"2011","7","Empregado e Outro Contr-Gps-Gfip","1715","Ambos"
"2011","8","Empregado e Outro Contr-Gps-Gfip","1877","Ambos"
"2011","9","Empregado e Outro Contr-Gps-Gfip","2239","Ambos"
"2011","10","Empregado e Outro Contr-Gps-Gfip","2589","Ambos"
"2011","11","Empregado e Outro Contr-Gps-Gfip","3848","Ambos"
"2011","12","Empregado e Outro Contr-Gps-Gfip","19612","Ambos"
